total_notes,duration,pitch_range,pitch_mean,pitch_std,pitch_class_entropy,interval_mean,stepwise_ratio,leap_ratio,unique_durations,duration_std,note_density,contour_change_rate,repetition_ratio,chord_change_rate,chord_change_std,avg_chord_size,avg_vertical_range,chord_pc_entropy,tonic_dominant_ratio,cadence_rate,key_change_rate,modulation_mean,sectional_repetition_ratio,sectional_similarity_mean,piece_id,composer,title,popularity
87,96.0,41,68.20689655172414,8.80689203029991,0.7247171987276635,3.63855421686747,0.40963855421686746,0.3855421686746988,9,0.2924254396217582,0.90625,0.5977011494252874,0.012048192771084338,3.6979166666666665,14.543813362475026,3.012152777777778,15.065972222222221,0.09222057212956207,0.2640449438202247,0.022535211267605635,1.0,2.0,0.4,0.8784845983717651,ravel-danne_jouant_de_lespinette,ravel,danne jouant de lespinette,48
345,228.0,64,65.18260869565218,9.642971843037904,0.9446738123838331,4.7492711370262395,0.5189504373177842,0.2886297376093295,21,0.6952468681641217,1.513157894736842,0.36231884057971014,0.02702702702702703,2.960526315789474,36.34785126099329,2.013157894736842,12.12938596491228,0.04147452449107046,0.33727810650887574,0.023703703703703703,0.8888888888888888,2.3333333333333335,0.4,0.8271363415956002,ravel-histoires_naturelles_no1_le_paon,ravel,histoires naturelles no1 le paon,50
360,117.0,55,67.35,9.83709935280112,0.6595217442118185,3.9943661971830986,0.48169014084507045,0.39154929577464787,13,0.6060530384622683,3.076923076923077,0.26944444444444443,0.14181818181818182,2.230769230769231,24.33035201843634,3.9672364672364675,18.79700854700855,0.06430525757898997,0.6068702290076335,0.06896551724137931,0.0,0.0,1.0,0.9734552448465885,ravel-cinq_melodies_populaires_greaques_no4,ravel,cinq melodies populaires greaques no4,50
343,117.0,45,63.42565597667638,10.165279489402943,0.684444631890313,4.964497041420119,0.47041420118343197,0.4349112426035503,6,0.4269409949860353,2.9316239316239314,0.3673469387755102,0.25213675213675213,2.1452991452991452,26.89093804647967,1.0327635327635327,0.3454415954415954,0.06390991175247727,0.3055555555555556,0.01593625498007968,0.5555555555555556,2.4444444444444446,1.0,0.935886658883739,ravel-cinq_melodies_populaires_greaques_no5,ravel,cinq melodies populaires greaques no5,50
670,2395/3,83,57.08805970149254,13.454890836067056,0.8725043536156007,7.279521674140509,0.36472346786248133,0.5590433482810164,26,0.584370542151275,402/479,0.40298507462686567,0.1392156862745098,1.8250521920668057,118.34785471908882,3.991544885177453,30.897703549060545,0.015099927855424024,0.25857338820301784,0.014413177762525738,0.7777777777777778,2.5555555555555554,0.3,0.7840832998600807,ravel-alborada_del_gracioso,ravel,alborada del gracioso,50
212,57.0,51,66.52358490566037,11.787792318795352,0.7119204826296328,5.6201923076923075,0.5192307692307693,0.375,7,0.38342219369299974,3.719298245614035,0.29245283018867924,0.3230769230769231,2.210526315789474,14.442520065292824,3.896198830409357,29.603801169590646,0.14874531072330027,0.5748031496062992,0.07142857142857142,0.8888888888888888,3.5555555555555554,0.9,0.9130701664720413,ravel-cinq_melodies_populaires_greaques_no2,ravel,cinq melodies populaires greaques no2,50
426,108.0,47,70.8755868544601,6.383509288100244,0.7127797186104182,3.045130641330166,0.5985748218527316,0.23990498812351543,5,0.2857496427406851,3.9444444444444446,0.22300469483568075,0.37117903930131,4.675925925925926,28.36061496291082,1.9969135802469136,30.787037037037038,0.033929807977517976,0.5434782608695652,0.011881188118811881,0.7777777777777778,1.2222222222222223,0.9,0.9498419636476831,ravel-cinq_melodies_populaires_greaques_no1,ravel,cinq melodies populaires greaques no1,50
616,559.5,58,65.58279220779221,10.972528712071798,0.9508086660747493,4.46742671009772,0.5798045602605864,0.34201954397394135,9,0.2809687747436579,1.100983020554066,0.5275974025974026,0.2511520737327189,3.013404825737265,90.09647420480904,2.003723562704796,13.095770032767351,0.018915732385530654,0.21873147599288678,0.01482799525504152,0.8888888888888888,2.6666666666666665,0.9,0.8995914994033295,chopin-ballad_op53,chopin,ballad op53,54
220,64.0,42,73.15,9.144714270372694,0.7377327052507996,2.7488372093023257,0.7162790697674418,0.16279069767441862,6,0.3481387516187656,3.4375,0.29545454545454547,0.2962962962962963,2.046875,17.22473530740767,2.00390625,42.638020833333336,0.04970276032992993,0.38636363636363635,0.022900763358778626,0.6666666666666666,2.3333333333333335,1.0,0.9447458038817689,ravel-cinq_melodies_populaires_greaques_no3,ravel,cinq melodies populaires greaques no3,50
486,155.0,40,63.349794238683124,8.082121669414812,0.8443387727502502,2.8274428274428276,0.5987525987525988,0.18711018711018712,10,0.7610723353639636,3.1354838709677417,0.5432098765432098,0.22857142857142856,2.0709677419354837,33.83538581623288,2.0,5.016129032258065,0.06394376095235377,0.2515527950310559,0.0,0.7777777777777778,2.3333333333333335,1.0,0.9554814229215649,ravel-chansons_2_trois_beaux_oiseaux_du_paradis,ravel,chansons 2 trois beaux oiseaux du paradis,40
384,84.0,43,65.19010416666667,11.252980155994667,0.8217302816689258,2.842931937172775,0.693717277486911,0.18586387434554974,5,0.221972381232554,4.571428571428571,0.6458333333333334,0.9488636363636364,3.0833333333333335,33.6804839632687,2.0,28.81845238095238,0.06039869883330763,0.36153846153846153,0.05405405405405406,0.8888888888888888,2.4444444444444446,1.0,0.9785113156142443,handel-air_hwv_471,handel,air hwv 471,42
382,444.0,58,64.717277486911,11.45199566197783,0.8263154929106206,10.060367454068242,0.15748031496062992,0.6955380577427821,26,0.651967578415928,0.8603603603603603,0.5445026178010471,0.02710027100271003,2.22972972972973,63.50852961085883,1.0060060060060059,0.11242492492492494,0.022457088013025265,0.2401614530776993,0.01717171717171717,0.7777777777777778,2.4444444444444446,0.8,0.9128768819498447,ravel-pavane_pour_une_infante_defunte,ravel,pavane pour une infante defunte,59
965,508.0,58,59.81554404145078,12.29011202421767,0.9544203493071544,4.45850622406639,0.48443983402489627,0.3599585062240664,13,0.2779716314283604,1.8996062992125984,0.36373056994818653,0.19398496240601504,3.1791338582677167,85.20067498954533,1.0077099737532809,0.09219160104986882,0.018464285708894544,0.2103960396039604,0.011764705882352941,1.0,3.2142857142857144,0.4,0.8043724161707205,ravel-toccato_for_pianomid,ravel,toccato for pianomid,50
471,556.0,85,69.104033970276,14.93502967362419,0.9246106663127084,9.138297872340425,0.18936170212765957,0.6659574468085107,15,0.3142039257395646,0.8471223021582733,0.5201698513800425,0.049886621315192746,3.1924460431654675,81.38741552804015,1.0059952038369304,0.04976019184652277,0.019522905578180778,0.29954954954954954,0.02028169014084507,0.7777777777777778,3.3333333333333335,0.5,0.8400648675285519,ravel-jeux_deau,ravel,jeux deau,59
733,204.0,53,64.73396998635744,12.552138484304281,0.8947655156300047,3.493793103448276,0.46206896551724136,0.31448275862068964,18,0.8035656028065998,3.593137254901961,0.4829467939972715,0.27,2.1813725490196076,42.87876028073903,1.0187908496732028,0.3835784313725491,0.035968868030046765,0.42376681614349776,0.056179775280898875,0.7,2.3,0.7272727272727273,0.8968822704799295,tchaikovsky-tchaicovsky_waltz_of_the_flowers,tchaikovsky,tchaicovsky waltz of the flowers,62
531,608.0,83,69.59133709981168,14.391973663978122,0.9315293131551434,10.118867924528303,0.14339622641509434,0.7245283018867924,19,0.3818805971385411,0.8733552631578947,0.5499058380414312,0.04183266932270916,3.2302631578947367,88.1021914546974,2.000137061403509,3.034813596491228,0.017933470167942125,0.24783715012722646,0.02189409368635438,0.7777777777777778,2.4444444444444446,0.5,0.8647827656539571,ravel-jeuxdeau_suite,ravel,jeuxdeau suite,50
1920,256.0,69,68.078125,14.168057807530273,0.8304506137892209,3.238045191802417,0.630057803468208,0.2585391487125591,12,0.7866491213060648,7.5,0.5171875,0.4009615384615385,1.97265625,51.457090139298245,1.0231119791666667,12.282877604166666,0.041332902410485636,0.23122529644268774,0.009900990099009901,0.7241379310344828,2.5517241379310347,0.9666666666666667,0.9560844475296872,tchaikovsky-tchaikovsky_lake_of_the_swans_act_1_6mov,tchaikovsky,tchaikovsky lake of the swans act 1 6mov,72
2050,416.0,55,65.74195121951219,12.238050659357736,0.796128287950255,1.927693064436793,0.7107722577471717,0.1603541564190851,15,0.7612911619066891,4.927884615384615,0.4073170731707317,0.45754716981132076,2.1322115384615383,65.14022568926978,3.0010016025641026,54.85216346153846,0.013551423119760451,0.38963963963963966,0.02142051860202931,0.45161290322580644,1.2903225806451613,0.9375,0.9429030652860849,tchaikovsky-tchaikovsky_lake_of_the_swans_act_2_14mov,tchaikovsky,tchaikovsky lake of the swans act 2 14mov,72
2250,1683.0,81,56.11288888888889,16.424874127199967,0.9892122709799328,9.816725978647687,0.2606761565836299,0.5596085409252669,27,0.32035827837208564,1.3368983957219251,0.5417777777777778,0.07502467917077986,3.029708853238265,276.17659875739145,2.005595167359873,12.012626262626263,0.005432468611438755,0.21450980392156863,0.009805844283192783,0.8529411764705882,2.6470588235294117,0.7714285714285715,0.8844254844070535,ravel-327la_1,ravel,327la 1,83
3517,404.0,80,66.68012510662497,15.116246004619367,0.9448866209088358,2.7779365533009432,0.6570448699628465,0.196627607887968,13,0.6777857661571509,8.705445544554456,0.3531418822860392,0.5369515011547344,3.2252475247524752,68.59338947608425,3.9832920792079207,54.6388201320132,0.028101796224199563,0.2960122699386503,0.016116653875671526,0.5185185185185185,1.8518518518518519,0.9090909090909091,0.9350340836108275,tchaikovsky-tchaikovsky_lake_of_the_swans_act_2_12mov,tchaikovsky,tchaikovsky lake of the swans act 2 12mov,72
2050,284.0,55,65.74195121951219,12.238050659357736,0.796128287950255,1.927693064436793,0.7107722577471717,0.1603541564190851,15,0.7612911619066891,7.21830985915493,0.4073170731707317,0.45754716981132076,3.1232394366197185,44.26919722969712,3.0014671361502345,54.783450704225345,0.01891058953713705,0.38963963963963966,0.02142051860202931,0.45161290322580644,1.2903225806451613,0.9375,0.9429030652860849,tchaikovsky-tchaikovsky_lake_of_the_swans_act_2_10mov,tchaikovsky,tchaikovsky lake of the swans act 2 10mov,72
4293,13825/12,65,62.027719543442814,11.9199498888555,0.9299459687537293,3.665809768637532,0.6291189530264081,0.2827763496143959,45,0.8928934763405144,51516/13825,0.451898439319823,0.2157545080670674,3.6481735985533454,165.7115553880307,1.0063652802893308,12.05895117540687,0.009659894868344268,0.38629876308277833,0.03259576492981204,0.6363636363636364,2.1515151515151514,0.9104477611940298,0.936888868800859,chopin-piano_concerto_n2_3mov,chopin,piano concerto n2 3mov,48
83,107.0,54,65.81927710843374,12.630918876557512,0.8253173802257587,2.7901234567901234,0.6172839506172839,0.13580246913580246,3,0.12291955644743359,0.7757009345794392,0.8192771084337349,0.0,1.766355140186916,24.513235053955192,4.940809968847352,22.07242990654206,0.07917217722265854,0.3684210526315789,0.06349206349206349,0.75,3.25,0.6,0.8879151310925512,tchaikovsky-piano_concerto_no1,tchaikovsky,piano concerto no1,55
3753,504.0,74,62.924327204902745,14.64150958810969,0.9622325150999494,2.5558232931726907,0.721285140562249,0.19491298527443104,12,0.6551675623532776,7.446428571428571,0.47402078337330134,0.3944043321299639,3.0674603174603177,76.24777705954102,5.989583333333333,63.94312169312169,0.020789532054747404,0.25210084033613445,0.009702457956015523,0.6206896551724138,2.4827586206896552,0.9322033898305084,0.9392095384647257,tchaikovsky-tchaikovsky_lake_of_the_swans_act_1_3mov,tchaikovsky,tchaikovsky lake of the swans act 1 3mov,51
5667,688.0,77,64.63613905064408,15.586281714308976,0.8929485790826551,2.272437599575146,0.7787218976810055,0.17649141440963,17,0.5860830865507907,8.236918604651162,0.46726663137462504,0.4722711267605634,3.5901162790697674,109.52450250878829,4.989583333333334,49.92853682170543,0.01596944505358209,0.4046944556859571,0.05303643724696356,0.5454545454545454,2.090909090909091,0.9775280898876404,0.9519610893981678,tchaikovsky-tchaikovsky_lake_of_the_swans_act_1_1mov,tchaikovsky,tchaikovsky lake of the swans act 1 1mov,72
5559,33775/12,60,64.69275049469329,10.99143585164254,0.8895184310887744,8.717884130982368,0.35174523209787695,0.5233897085282476,60,0.5752882464943125,66708/33775,0.5130419140133118,0.16946842344388915,3.2303182827535157,562.1528409168861,1.0005921539600298,0.006691339748334566,0.004679355071835369,0.3435609809743759,0.03684557853057633,0.5465116279069767,2.441860465116279,0.9885057471264368,0.9627186589764949,mozart-piano_sonatas-nueva_carpeta-k333_piano_sonata_n13_,mozart,piano sonatas-nueva carpeta-k333 piano sonata n13,59
8455,18065/12,71,60.81241868716736,11.713420609899371,0.9060977281824528,3.4206847529913516,0.6316787110531927,0.29143466413932,31,0.5885672753764858,20292/3613,0.547604967474867,0.1611601136193751,4.362247439800719,289.2012956117373,1.0044284528092997,0.057293108220315525,0.00607580040353738,0.2626370280146163,0.019339119841632404,0.5648854961832062,2.2900763358778624,0.9924242424242424,0.9544913425004665,chopin-piano_concerto_n1_op11_3mov,chopin,piano concerto n1 op11 3mov,48
877,200.0,62,61.75142531356899,16.485562062841716,0.8493518799228226,2.9825174825174825,0.6515151515151515,0.19813519813519814,10,0.9306762407272643,4.385,0.47206385404789053,0.5222222222222223,4.64,32.661928713742356,1.0358333333333334,0.6774999999999999,0.03475962698744846,0.22066738428417654,0.0010775862068965517,0.38461538461538464,1.6923076923076923,0.8571428571428571,0.9342078550052448,tchaikovsky-tchaikovsky_lake_of_the_swans_act_1_9mov,tchaikovsky,tchaikovsky lake of the swans act 1 9mov,72
205,251.5,50,62.50731707317073,9.61596890400012,0.8385978907130985,8.147058823529411,0.058823529411764705,0.7598039215686274,11,0.9543931816515978,0.8151093439363817,0.8048780487804879,0.2695035460992908,1.666003976143141,54.022623494294955,5.952286282306163,59.47382372432074,0.043791091547271184,0.38333333333333336,0.00954653937947494,0.5555555555555556,1.3333333333333333,0.9,0.942626285266209,rachmaninov-prelude_in_c_sharp_minormorceaux_de_fantasie,rachmaninov,prelude in c sharp minormorceaux de fantasie,54
205,251.5,50,62.50731707317073,9.61596890400012,0.8385978907130985,8.147058823529411,0.058823529411764705,0.7598039215686274,11,0.9543931816515978,0.8151093439363817,0.8048780487804879,0.2695035460992908,1.666003976143141,54.022623494294955,5.952286282306163,59.47382372432074,0.043791091547271184,0.38333333333333336,0.00954653937947494,0.5555555555555556,1.3333333333333333,0.9,0.942626285266209,rachmaninov-prelude_in_c_sharp_minor_morceaux_de_fantasie,rachmaninov,prelude in c sharp minor morceaux de fantasie,45
4758,1102.0,69,59.68327028163094,15.030273481896348,0.9426364719616094,1.8960134992617592,0.7850664416789707,0.14195317443577304,15,0.8912822999160944,4.317604355716878,0.45060949978982767,0.45517241379310347,1.6742286751361162,175.81755602348952,3.998411978221416,56.945856019358736,0.006813293945983662,0.2221018418201517,0.0065040650406504065,0.5342465753424658,1.7397260273972603,0.8243243243243243,0.9258107041175355,tchaikovsky-tchaikovsky_lake_of_the_swans_act_2_11mov,tchaikovsky,tchaikovsky lake of the swans act 2 11mov,72
623,368.0,62,61.142857142857146,10.603060720695774,0.8331763089731486,10.691318327974276,0.18488745980707397,0.6897106109324759,25,0.41335389247593696,1.6929347826086956,0.5890850722311396,0.040336134453781515,2.796195652173913,52.53887449625594,1.0063405797101448,0.045742753623188394,0.025796484358059747,0.34563106796116505,0.03206997084548105,0.4444444444444444,1.3333333333333333,0.9,0.9236713068968898,rachmaninov-prelude_op23_n4,rachmaninov,prelude op23 n4,54
115,340.0,61,56.19130434782609,13.585916115772447,0.722722490648389,9.605263157894736,0.2719298245614035,0.6666666666666666,13,0.5565450125970934,0.3382352941176471,0.40869565217391307,0.04672897196261682,2.7147058823529413,59.40460259976362,1.0129901960784313,23.904411764705884,0.025537971631909667,0.34523809523809523,0.028169014084507043,0.3333333333333333,1.6666666666666667,0.7142857142857143,0.9016805531736819,rachmaninov-prelude_op23_n5,rachmaninov,prelude op23 n5,54
852,310.0,63,58.924882629107984,12.427141011159295,0.9644772590057802,4.416766467065869,0.47664670658682634,0.35568862275449104,18,0.9653817484303839,2.7483870967741937,0.5633802816901409,0.02176541717049577,3.193548387096774,48.380157101229024,2.022311827956989,10.256720430107526,0.032084319591224056,0.2532795156407669,0.015151515151515152,0.8333333333333334,2.75,0.7692307692307693,0.8801751554853688,rachmaninov-piano_concerto_no1_2nd_mov,rachmaninov,piano concerto no1 2nd mov,63
1166,4081/6,74,63.25214408233276,11.760261509157516,0.9648931995786627,9.407216494845361,0.218213058419244,0.6692439862542955,42,0.8870576928006171,12/7,0.5403087478559176,0.013949433304272014,2.8963489340847834,96.58333333333333,1.0121293800539084,0.16295025728987994,0.015609252404386242,0.2780314561136479,0.017766497461928935,0.7647058823529411,1.8235294117647058,0.6666666666666666,0.875699547758972,rachmaninov-piano_concerto_n1_2mov,rachmaninov,piano concerto n1 2mov,63
651,5857/12,67,59.24116743471582,11.064644782977036,0.8676322393272586,9.676923076923076,0.15846153846153846,0.7384615384615385,32,0.5788955279646334,7812/5857,0.4393241167434716,0.10442477876106195,2.858118490694895,69.14285714285714,1.0076831142222982,0.066416254054977,0.021391760667093255,0.3861031518624642,0.04086021505376344,0.8888888888888888,3.111111111111111,1.0,0.9268770400247767,rachmaninov-racelegy,rachmaninov,racelegy,45
1006,372.0,70,60.25347912524851,12.523186965155492,0.928838737990499,7.892215568862276,0.23053892215568864,0.6027944111776448,15,0.4414274107384051,2.704301075268817,0.6013916500994035,0.1122334455667789,2.2688172043010755,64.75741540134509,3.0024641577060933,18.027105734767023,0.037404583391038665,0.34437869822485206,0.030805687203791468,0.8,2.2,1.0,0.9233228162961595,rachmaninov-paganini_variations_no8,rachmaninov,paganini variations no8,50
568,1670/3,71,58.95070422535211,14.285364528594718,0.9682879449770434,10.065371024734983,0.2773851590106007,0.5901060070671378,33,0.664314257503582,852/835,0.5035211267605634,0.01444043321299639,4.8754491017964074,79.7705621930333,4.004491017964072,59.850449101796414,0.018079564742348685,0.1985267034990792,0.009211495946941784,0.3333333333333333,1.4444444444444444,0.7,0.8811701787943743,rachmaninov-rach23,rachmaninov,rach23,54
1331,492.0,53,68.65815176558978,8.475682111674134,0.9389935400079676,3.990203466465712,0.5237377543330821,0.2743029389600603,6,0.291336515287945,2.7052845528455283,0.5589782118707739,0.1431159420289855,2.731707317073171,135.93045201462505,1.0044037940379404,0.03709349593495936,0.01306954454543071,0.4230483271375465,0.06398809523809523,0.85,2.55,1.0,0.9403280282872356,rachmaninov-paganini_variations,rachmaninov,paganini variations,63
858,524.0,78,59.46037296037296,12.00326446654147,0.9259343867712709,10.14018691588785,0.2488317757009346,0.6588785046728972,32,0.5482817487248804,1.6374045801526718,0.5652680652680653,0.004711425206124852,5.150763358778626,75.05553499465135,3.0136768447837152,18.12865776081425,0.0192177118485232,0.19148148148148147,0.007039644312708411,0.5833333333333334,1.9166666666666667,0.9230769230769231,0.9254019322559288,rachmaninov-rach21,rachmaninov,rach21,62
395,408.0,67,65.09620253164557,10.31734337778483,0.9423728139427918,8.733502538071066,0.29949238578680204,0.6015228426395939,17,0.3915591786548814,0.9681372549019608,0.5645569620253165,0.034574468085106384,3.1323529411764706,60.2239208615596,3.983251633986928,16.937499999999996,0.024551541707886832,0.2329945269741986,0.013302034428794992,0.6666666666666666,3.0,0.7,0.8621339573618938,rachmaninov-polkadwr,rachmaninov,polkadwr,42
137,172.75,73,62.18978102189781,9.914734168305603,0.7875911217111352,6.477941176470588,0.6029411764705882,0.3088235294117647,6,0.2779922303234809,0.7930535455861071,0.3284671532846715,0.1111111111111111,1.6845151953690305,42.0542525346724,3.9811866859623732,24.11287988422576,0.061010770025702765,0.03767123287671233,0.0,1.0,3.125,0.7777777777777778,0.8739171744855481,rachmaninov-prelude_opus_32_no_11_in_b,rachmaninov,prelude opus 32 no 11 in b,45
785,556.0,71,70.35286624203822,12.341611629605534,0.9146293701318879,6.617647058823529,0.2979539641943734,0.47058823529411764,11,0.5677809694635071,1.4118705035971224,0.5248407643312102,0.07757404795486601,3.088129496402878,82.79179290555228,3.0037470023980815,3.207883693045564,0.030412915542638475,0.26135040745052385,0.026208503203261502,0.6363636363636364,2.1818181818181817,0.9166666666666666,0.9170156182582578,rachmaninov-paganini_variations_no1,rachmaninov,paganini variations no1,63
4156,1263.75,66,61.303416746871996,10.578505913423482,0.9564226229121433,6.060115886045389,0.3754225012071463,0.4454369869628199,61,1.007439424597223,3.2886251236399606,0.5433108758421559,0.03743045017703591,3.4310583580613256,179.95238095238096,1.006989779096604,12.056577645895153,0.00918025031953847,0.2808392898316809,0.012223247232472324,0.578125,1.890625,0.8923076923076924,0.9242537024078684,rachmaninov-rach22,rachmaninov,rach22,45
12693,782.0,87,68.54998818246277,18.38230235169982,0.9135752737025941,2.4646153846153847,0.7048520710059172,0.19353057199211046,10,0.31187600663024184,16.23145780051151,0.37130701961711177,0.7226247987117552,4.008951406649617,135.45554701164787,3.006926683716965,38.085997442455245,0.015233078359638913,0.20216836734693877,0.004784688995215311,0.649746192893401,2.1218274111675126,0.9949494949494949,0.9793081502478879,tchaikovsky-tchaikovsky_lake_of_the_swans_act_1_78movs,tchaikovsky,tchaikovsky lake of the swans act 1 78movs,72
858,524.0,78,59.46037296037296,12.00326446654147,0.9259343867712709,10.14018691588785,0.2488317757009346,0.6588785046728972,32,0.5482817487248804,1.6374045801526718,0.5652680652680653,0.004711425206124852,5.150763358778626,75.05553499465135,3.0136768447837152,18.12865776081425,0.0192177118485232,0.19148148148148147,0.007039644312708411,0.5833333333333334,1.9166666666666667,0.9230769230769231,0.9254019322559288,rachmaninov-rach2_1,rachmaninov,rach2 1,43
12693,782.0,87,68.54998818246277,18.38230235169982,0.9135752737025941,2.4646153846153847,0.7048520710059172,0.19353057199211046,10,0.31187600663024184,16.23145780051151,0.37130701961711177,0.7226247987117552,4.008951406649617,135.45554701164787,3.006926683716965,38.085997442455245,0.015233078359638913,0.20216836734693877,0.004784688995215311,0.649746192893401,2.1218274111675126,0.9949494949494949,0.9793081502478879,tchaikovsky-tchaikovsky_lake_of_the_swans_act_1_7_8movs,tchaikovsky,tchaikovsky lake of the swans act 1 7 8movs,51
7103,1481.0,77,64.99971842883289,17.10028893452285,0.9505771403413565,2.4892025405786873,0.6669019054340155,0.1944954128440367,12,0.6802699859557209,4.796083727211344,0.4695199211600732,0.40207028057749933,2.0560432140445646,322.5505958834395,1.0023632680621202,36.00641458474004,0.005981577112012362,0.3397898883782009,0.06995073891625615,0.6181818181818182,1.5636363636363637,0.918918918918919,0.948428247244994,tchaikovsky-tchaikovsky_lake_of_the_swans_act_1_2mov,tchaikovsky,tchaikovsky lake of the swans act 1 2mov,72
568,1670/3,71,58.95070422535211,14.285364528594718,0.9682879449770434,10.065371024734983,0.2773851590106007,0.5901060070671378,33,0.664314257503582,852/835,0.5035211267605634,0.01444043321299639,4.8754491017964074,79.7705621930333,4.004491017964072,59.850449101796414,0.018079564742348685,0.1985267034990792,0.009211495946941784,0.3333333333333333,1.4444444444444444,0.7,0.8811701787943743,rachmaninov-rach2_3,rachmaninov,rach2 3,54
909,2702/3,76,68.45324532453245,12.140117304075359,0.9436558601384349,7.0949227373068435,0.2924944812362031,0.5827814569536424,11,0.7432630696429796,2727/2702,0.5412541254125413,0.09159347553324969,2.554774241302739,179.35209513071703,2.999907475943745,9.088730569948186,0.012786091916671577,0.2580364900086881,0.021295089091699262,0.38461538461538464,1.6923076923076923,0.7857142857142857,0.8899554987774213,rachmaninov-385pag1,rachmaninov,385pag1,41
736,374.0,77,69.30842391304348,16.31980507802342,0.9540136535996412,3.5751366120218577,0.6188524590163934,0.22950819672131148,8,0.39981819270178404,1.967914438502674,0.6820652173913043,0.1119751166407465,2.2433155080213902,82.74631137871721,1.0049019607843137,12.050802139037433,0.025954668385001198,0.32857142857142857,0.05363528009535161,0.9090909090909091,2.0,0.75,0.8665569302711992,rachmaninov-paganini_variations_no7,rachmaninov,paganini variations no7,50
256,358.0,69,57.79296875,13.735316915157215,0.9181490876294051,7.503937007874016,0.4566929133858268,0.48031496062992124,11,0.4753739498088455,0.7150837988826816,0.3828125,0.06278026905829596,3.03072625698324,59.29556293557615,1.0216480446927374,71.04702048417131,0.04764748439154417,0.24493554327808473,0.013824884792626729,0.6666666666666666,2.4444444444444446,0.3,0.8060190588351941,rachmaninov-etude_tableau_in_d_major,rachmaninov,etude tableau in d major,45
453,340.0,60,57.92494481236203,11.600222011495044,0.8513886949768912,5.611973392461198,0.35476718403547675,0.4124168514412417,8,0.4835926894330455,1.3323529411764705,0.6158940397350994,0.23209169054441262,2.4911764705882353,65.91466673357525,2.0044117647058823,8.08578431372549,0.03004532836230595,0.33608490566037735,0.030696576151121605,0.6666666666666666,2.7777777777777777,0.9,0.9248562889629534,rachmaninov-rachprel,rachmaninov,rachprel,45
205,251.5,50,62.50731707317073,9.61596890400012,0.8385978907130985,8.147058823529411,0.058823529411764705,0.7598039215686274,11,0.9543931816515978,0.8151093439363817,0.8048780487804879,0.2695035460992908,1.666003976143141,54.022623494294955,5.952286282306163,59.47382372432074,0.043791091547271184,0.38333333333333336,0.00954653937947494,0.5555555555555556,1.3333333333333333,0.9,0.942626285266209,rachmaninov-prelude_op3_n1,rachmaninov,prelude op3 n1,54
385,5777/12,65,58.18961038961039,12.734586111906363,0.8216345058531576,11.065104166666666,0.13020833333333334,0.7317708333333334,23,0.5252072831709546,4620/5777,0.42857142857142855,0.05649717514124294,2.6151981997576597,69.6256961859643,1.0107322139518782,0.10974554266920546,0.0214023314028739,0.3126984126984127,0.025416997617156472,0.5555555555555556,2.2222222222222223,0.9,0.9203032151650551,rachmaninov-rchmprld,rachmaninov,rchmprld,45
378,126.0,60,62.24338624338624,12.681113221431724,0.8231919025294065,9.455040871934605,0.3024523160762943,0.5504087193460491,17,0.624503507903632,3.0,0.5925925925925926,0.06376811594202898,3.6746031746031744,25.116215386923223,3.980820105820106,17.048280423280424,0.05961149337483676,0.3620689655172414,0.04103671706263499,0.5555555555555556,1.7777777777777777,0.9,0.9169438116187919,rachmaninov-paganini_variations_no18,rachmaninov,paganini variations no18,63
114,212.0,83,65.3859649122807,14.781301732902685,0.8793316441715143,8.982300884955752,0.30973451327433627,0.4424778761061947,7,0.45921667334534955,0.5377358490566038,0.4298245614035088,0.00909090909090909,3.44811320754717,45.383920042375124,1.991745283018868,4.968553459119496,0.05242393301891692,0.453551912568306,0.06976744186046512,0.8333333333333334,2.8333333333333335,0.2857142857142857,0.7944470859512897,rachmaninov-prelude_in_eb_minor_op23_no9,rachmaninov,prelude in eb minor op23 no9,54
670,249.5,60,69.48955223880597,8.033508566553989,0.8766744933689996,5.941704035874439,0.21973094170403587,0.4633781763826607,12,0.3280152756362128,2.685370741482966,0.6119402985074627,0.17928286852589642,3.0541082164328657,43.056591175832715,1.0217100868403473,0.3557114228456914,0.05535589106543424,0.3224115334207077,0.02099737532808399,1.0,3.7777777777777777,0.9,0.9325918187418596,rachmaninov-prelude_in_a_minor_op32_no_8,rachmaninov,prelude in a minor op32 no 8,57
1167,285.0,69,71.03513281919452,9.564691695691524,0.7473956219402134,5.517596566523605,0.18025751072961374,0.6935622317596567,20,0.5414980812555642,4.094736842105263,0.6846615252784919,0.15918367346938775,3.1228070175438596,52.71675182507434,1.015497076023392,0.22134502923976612,0.05357927651681275,0.5712682379349046,0.07303370786516854,0.5294117647058824,1.9411764705882353,1.0,0.9482356088854802,rachmaninov-raop3212,rachmaninov,raop3212,44
10779,1129.0,75,66.87048891362835,15.547200958609128,0.9182546884901246,2.594014313597918,0.671344920531648,0.21972302258574217,15,0.49176951628775234,9.54738706820195,0.5075609982373133,0.5617690835636827,2.633303808680248,187.4952422676796,3.003542958370239,24.067537643932685,0.013423191575501666,0.31573638197713516,0.04339051463168517,0.5868263473053892,2.1317365269461077,0.9821428571428571,0.9662987501743164,tchaikovsky-tchaikovsky_lake_of_the_swans_act_1_4mov,tchaikovsky,tchaikovsky lake of the swans act 1 4mov,72
